factor,freq,factor_group_label,factor_package,factor_packages,name_cn,meaning_cn,formula_cn,description,used_in_run,factor_group_key
fund_growth_diff_fd_growth_raw_02__fd_growth_raw_07,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标02-成长原始指标07差值,比较 成长原始指标02 与 成长原始指标07 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_02__fd_growth_raw_07 = 列(成长原始指标02) - 列(成长原始指标07),fund_growth diff fd_growth_raw_02-fd_growth_raw_07,False,fundamental
fund_growth_diff_fd_growth_raw_02__fd_growth_raw_08,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标02-成长原始指标08差值,比较 成长原始指标02 与 成长原始指标08 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_02__fd_growth_raw_08 = 列(成长原始指标02) - 列(成长原始指标08),fund_growth diff fd_growth_raw_02-fd_growth_raw_08,False,fundamental
fund_growth_diff_fd_growth_raw_02__fd_growth_raw_09,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标02-成长原始指标09差值,比较 成长原始指标02 与 成长原始指标09 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_02__fd_growth_raw_09 = 列(成长原始指标02) - 列(成长原始指标09),fund_growth diff fd_growth_raw_02-fd_growth_raw_09,False,fundamental
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_04,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标03-成长原始指标04差值,比较 成长原始指标03 与 成长原始指标04 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_03__fd_growth_raw_04 = 列(成长原始指标03) - 列(成长原始指标04),fund_growth diff fd_growth_raw_03-fd_growth_raw_04,False,fundamental
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_05,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标03-成长原始指标05差值,比较 成长原始指标03 与 成长原始指标05 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_03__fd_growth_raw_05 = 列(成长原始指标03) - 列(成长原始指标05),fund_growth diff fd_growth_raw_03-fd_growth_raw_05,False,fundamental
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_06,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标03-成长原始指标06差值,比较 成长原始指标03 与 成长原始指标06 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_03__fd_growth_raw_06 = 列(成长原始指标03) - 列(成长原始指标06),fund_growth diff fd_growth_raw_03-fd_growth_raw_06,False,fundamental
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_07,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标03-成长原始指标07差值,比较 成长原始指标03 与 成长原始指标07 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_03__fd_growth_raw_07 = 列(成长原始指标03) - 列(成长原始指标07),fund_growth diff fd_growth_raw_03-fd_growth_raw_07,False,fundamental
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_08,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标03-成长原始指标08差值,比较 成长原始指标03 与 成长原始指标08 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_03__fd_growth_raw_08 = 列(成长原始指标03) - 列(成长原始指标08),fund_growth diff fd_growth_raw_03-fd_growth_raw_08,False,fundamental
fund_growth_diff_fd_growth_raw_03__fd_growth_raw_09,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标03-成长原始指标09差值,比较 成长原始指标03 与 成长原始指标09 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_03__fd_growth_raw_09 = 列(成长原始指标03) - 列(成长原始指标09),fund_growth diff fd_growth_raw_03-fd_growth_raw_09,False,fundamental
fund_growth_diff_fd_growth_raw_04__fd_growth_raw_05,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标04-成长原始指标05差值,比较 成长原始指标04 与 成长原始指标05 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_04__fd_growth_raw_05 = 列(成长原始指标04) - 列(成长原始指标05),fund_growth diff fd_growth_raw_04-fd_growth_raw_05,False,fundamental
fund_growth_diff_fd_growth_raw_04__fd_growth_raw_06,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标04-成长原始指标06差值,比较 成长原始指标04 与 成长原始指标06 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_04__fd_growth_raw_06 = 列(成长原始指标04) - 列(成长原始指标06),fund_growth diff fd_growth_raw_04-fd_growth_raw_06,False,fundamental
fund_growth_diff_fd_growth_raw_04__fd_growth_raw_07,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标04-成长原始指标07差值,比较 成长原始指标04 与 成长原始指标07 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_04__fd_growth_raw_07 = 列(成长原始指标04) - 列(成长原始指标07),fund_growth diff fd_growth_raw_04-fd_growth_raw_07,False,fundamental
fund_growth_diff_fd_growth_raw_04__fd_growth_raw_08,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标04-成长原始指标08差值,比较 成长原始指标04 与 成长原始指标08 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_04__fd_growth_raw_08 = 列(成长原始指标04) - 列(成长原始指标08),fund_growth diff fd_growth_raw_04-fd_growth_raw_08,False,fundamental
fund_growth_diff_fd_growth_raw_04__fd_growth_raw_09,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标04-成长原始指标09差值,比较 成长原始指标04 与 成长原始指标09 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_04__fd_growth_raw_09 = 列(成长原始指标04) - 列(成长原始指标09),fund_growth diff fd_growth_raw_04-fd_growth_raw_09,False,fundamental
fund_growth_diff_fd_growth_raw_05__fd_growth_raw_06,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标05-成长原始指标06差值,比较 成长原始指标05 与 成长原始指标06 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_05__fd_growth_raw_06 = 列(成长原始指标05) - 列(成长原始指标06),fund_growth diff fd_growth_raw_05-fd_growth_raw_06,False,fundamental
fund_growth_diff_fd_growth_raw_05__fd_growth_raw_07,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标05-成长原始指标07差值,比较 成长原始指标05 与 成长原始指标07 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_05__fd_growth_raw_07 = 列(成长原始指标05) - 列(成长原始指标07),fund_growth diff fd_growth_raw_05-fd_growth_raw_07,False,fundamental
fund_growth_diff_fd_growth_raw_05__fd_growth_raw_08,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标05-成长原始指标08差值,比较 成长原始指标05 与 成长原始指标08 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_05__fd_growth_raw_08 = 列(成长原始指标05) - 列(成长原始指标08),fund_growth diff fd_growth_raw_05-fd_growth_raw_08,False,fundamental
fund_growth_diff_fd_growth_raw_05__fd_growth_raw_09,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标05-成长原始指标09差值,比较 成长原始指标05 与 成长原始指标09 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_05__fd_growth_raw_09 = 列(成长原始指标05) - 列(成长原始指标09),fund_growth diff fd_growth_raw_05-fd_growth_raw_09,False,fundamental
fund_growth_diff_fd_growth_raw_06__fd_growth_raw_07,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标06-成长原始指标07差值,比较 成长原始指标06 与 成长原始指标07 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_06__fd_growth_raw_07 = 列(成长原始指标06) - 列(成长原始指标07),fund_growth diff fd_growth_raw_06-fd_growth_raw_07,False,fundamental
fund_growth_diff_fd_growth_raw_06__fd_growth_raw_08,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标06-成长原始指标08差值,比较 成长原始指标06 与 成长原始指标08 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_06__fd_growth_raw_08 = 列(成长原始指标06) - 列(成长原始指标08),fund_growth diff fd_growth_raw_06-fd_growth_raw_08,False,fundamental
fund_growth_diff_fd_growth_raw_06__fd_growth_raw_09,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标06-成长原始指标09差值,比较 成长原始指标06 与 成长原始指标09 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_06__fd_growth_raw_09 = 列(成长原始指标06) - 列(成长原始指标09),fund_growth diff fd_growth_raw_06-fd_growth_raw_09,False,fundamental
fund_growth_diff_fd_growth_raw_07__fd_growth_raw_08,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标07-成长原始指标08差值,比较 成长原始指标07 与 成长原始指标08 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_07__fd_growth_raw_08 = 列(成长原始指标07) - 列(成长原始指标08),fund_growth diff fd_growth_raw_07-fd_growth_raw_08,False,fundamental
fund_growth_diff_fd_growth_raw_07__fd_growth_raw_09,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标07-成长原始指标09差值,比较 成长原始指标07 与 成长原始指标09 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_07__fd_growth_raw_09 = 列(成长原始指标07) - 列(成长原始指标09),fund_growth diff fd_growth_raw_07-fd_growth_raw_09,False,fundamental
fund_growth_diff_fd_growth_raw_08__fd_growth_raw_09,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标08-成长原始指标09差值,比较 成长原始指标08 与 成长原始指标09 的相对强弱，突出两者差异变化。,fund_growth_diff_fd_growth_raw_08__fd_growth_raw_09 = 列(成长原始指标08) - 列(成长原始指标09),fund_growth diff fd_growth_raw_08-fd_growth_raw_09,False,fundamental
fund_growth_lvl_fd_growth_disp,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长离散度原值,直接使用 成长离散度 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_disp = 列(成长离散度),fund_growth level fd_growth_disp,False,fundamental
fund_growth_lvl_fd_growth_raw_01,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标01原值,直接使用 成长原始指标01 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_raw_01 = 列(成长原始指标01),fund_growth level fd_growth_raw_01,False,fundamental
fund_growth_lvl_fd_growth_raw_02,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标02原值,直接使用 成长原始指标02 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_raw_02 = 列(成长原始指标02),fund_growth level fd_growth_raw_02,False,fundamental
fund_growth_lvl_fd_growth_raw_03,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标03原值,直接使用 成长原始指标03 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_raw_03 = 列(成长原始指标03),fund_growth level fd_growth_raw_03,False,fundamental
fund_growth_lvl_fd_growth_raw_04,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标04原值,直接使用 成长原始指标04 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_raw_04 = 列(成长原始指标04),fund_growth level fd_growth_raw_04,False,fundamental
fund_growth_lvl_fd_growth_raw_05,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标05原值,直接使用 成长原始指标05 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_raw_05 = 列(成长原始指标05),fund_growth level fd_growth_raw_05,False,fundamental
fund_growth_lvl_fd_growth_raw_06,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标06原值,直接使用 成长原始指标06 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_raw_06 = 列(成长原始指标06),fund_growth level fd_growth_raw_06,False,fundamental
fund_growth_lvl_fd_growth_raw_07,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标07原值,直接使用 成长原始指标07 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_raw_07 = 列(成长原始指标07),fund_growth level fd_growth_raw_07,False,fundamental
fund_growth_lvl_fd_growth_raw_08,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标08原值,直接使用 成长原始指标08 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_raw_08 = 列(成长原始指标08),fund_growth level fd_growth_raw_08,False,fundamental
fund_growth_lvl_fd_growth_raw_09,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标09原值,直接使用 成长原始指标09 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_raw_09 = 列(成长原始指标09),fund_growth level fd_growth_raw_09,False,fundamental
fund_growth_lvl_fd_growth_raw_10,D,Fundamental Packages,fund_growth,fund_growth,基本面成长包·成长原始指标10原值,直接使用 成长原始指标10 作为 基本面成长包 信号，反映该基础指标的绝对水平。,fund_growth_lvl_fd_growth_raw_10 = 列(成长原始指标10),fund_growth level fd_growth_raw_10,False,fundamental
