code,signal_date,entry_date,exit_date,entry_price,exit_price,shares,entry_value,exit_value,entry_cost,exit_cost,pnl,ret,hold_days,exit_reason,exit_time,stop_price,take_profit_price,fac_L1,fac_L2,fac_S1,fac_S2,fac_S3,fac_S4,fac_F1,fac_F2,fac_R1,fac_alpha_score
sh.600663,2024-08-21,2024-08-22,2024-08-26,8.20020864783681,7.78991829,1500,12300.312971755215,11684.877435,5.0,10.8424387175,-631.2779754727147,-0.05132210675632769,2,stop_loss,2024-08-26 09:40:00,7.790198215444969,9.020229512620492,-0.6924383390868163,-0.23263321527377606,0.014903262078493951,1.556285372072293,-0.9107580358468744,-0.6783906242076686,0.7579248022609929,-0.6912249966636379,-1.0115874909754428,1.3894988109838344
sh.600845,2024-08-21,2024-08-22,2024-08-26,29.236561623096,27.809030361344,400,11694.6246492384,11123.6121445376,5.0,10.5618060722688,-586.5743107730694,-0.050157600467426657,2,stop_loss,2024-08-26 13:15:00,27.7747335419412,32.16021778540561,-0.8142852844458516,-0.2592867230048486,0.22900701545573857,0.6096997400364157,-0.49722346645831744,-0.257203786603112,0.925987704245319,-0.2488372856513608,-0.10063178545699257,1.4669590320787662
sh.601880,2024-08-21,2024-08-22,2024-09-05,1.224448480728,1.206625963372632,10200,12489.3745034256,12307.584826400845,5.0,11.153792413200422,-197.9434694379551,-0.015848949791972933,10,max_hold,2024-09-05 09:35:00,1.1632260566916,1.3468933288008003,-0.8556166271928618,0.27647239586629857,0.11137121441589415,0.18312743975790427,1.6212899358965924,0.3768683765336297,-1.370264969433188,0.41800979714714404,0.9460180641152852,1.4272428284187961
sh.600845,2024-08-23,2024-08-26,2024-08-27,28.905376729922114,27.509525103591013,400,11562.150691968845,11003.810041436405,5.0,10.501905020718203,-573.8425555531587,-0.04963112580358465,1,stop_loss,2024-08-27 09:35:00,27.460107893426006,31.795914402914327,-0.7745692189126964,-0.059029218663124994,-0.1941776151571609,0.9297646013862869,0.7461482591615891,1.5416838767061851,0.47387092384416496,1.551229362734857,-1.2243604230112444,4.01353518800584
sh.688336,2024-08-23,2024-08-26,2024-08-28,15.480295904752932,17.044840359998002,700,10836.207133327052,11931.388251998602,5.0,10.9656941259993,1079.2154245455495,0.09959346580098984,2,take_profit,2024-08-28 10:25:00,14.706281109515285,17.028325495228227,-0.7745692189126964,-0.6040018006473747,0.013226358349509132,-3.0638666044731737,4.850773541738818,5.046122505471575,-1.380398971691489,5.057022581781934,2.064340029780657,4.421277454309575
sh.603156,2024-08-26,2024-08-27,2024-08-28,17.55303625521999,16.70539346430164,900,15797.73262969799,15034.854117871475,5.0,12.517427058935738,-780.3959388854506,-0.04939923704103861,1,stop_loss,2024-08-28 10:15:00,16.675384442458988,19.30833988074199,-0.8558856805743343,0.40358336297036307,0.07335053111537573,-1.0538175413503066,4.193541481112986,4.973484837890582,-1.6360257288165123,4.980365631121111,1.598187936798588,6.080367065972353
sz.000958,2024-08-26,2024-08-27,2024-09-09,3.35910098115906,3.1841266875088574,4800,16123.684709563488,15283.808100042515,5.0,12.641904050021257,-857.5185135709936,-0.05318378081793661,9,stop_loss,2024-09-09 09:35:00,3.1911459321011066,3.695011079274966,-0.8558856805743343,-0.031309484923711356,-0.022701322845999284,-1.024532735882814,1.790543628091269,2.056258662223015,-1.000162513076577,2.0639612531018545,0.16780877028019084,2.8946525526828113
sh.603565,2024-08-27,2024-08-28,2024-08-29,7.357654482049079,7.002350551202226,1800,13243.778067688343,12604.230992164006,5.0,11.302115496082003,-655.8491910204176,-0.049521306357472386,1,stop_loss,2024-08-29 09:35:00,6.989771757946625,8.093419930253988,-0.6716703329871334,-0.03690848082390811,0.21410777994915567,0.5931097860250772,-0.0936523447048807,1.44634814537615,0.00957237870724394,1.463285280863115,-0.5526897447164646,2.8572041660903382
sh.603707,2024-08-27,2024-08-28,2024-09-02,10.60784344446,11.689626651474917,1200,12729.412133352,14027.5519817699,5.0,12.013775990884952,1281.1260724270153,0.10064298798765968,3,take_profit,2024-09-02 09:35:00,10.077451272236999,11.668627788906,-0.6716703329871334,-1.3286483464726302,-1.3670822977037416,1.2822188854766439,-0.16596145899750805,2.174926130791122,0.9813629353684366,2.195877647216339,-1.796238447585346,3.351769257868969
sh.603565,2024-08-28,2024-08-29,2024-09-09,7.0917151634208,6.728035903644,2100,14892.60184318368,14128.8753976524,5.0,12.0644376988262,-780.7908832301069,-0.052428104333388945,7,stop_loss,2024-09-09 09:45:00,6.7371294052497595,7.800886679762881,-0.769622740702336,-0.14520320536296322,0.3532312006430638,-1.6447908291993756,1.1871183332518342,2.622908211525518,0.3575025327526653,2.633879053987324,0.5042676713685341,3.5452741815222923
sz.002352,2024-08-28,2024-08-29,2024-09-04,32.38965482332753,35.550251592435956,400,12955.861929331013,14220.100636974383,5.0,12.110050318487191,1247.1286573248822,0.09625979839298754,4,take_profit,2024-09-04 09:35:00,30.770172082161153,35.62862030566029,-0.769622740702336,0.5274108805842546,1.0147218108027038,-0.02982978133647302,0.961594239461675,2.100565657829719,-0.1077426218041742,2.111194664062744,0.8209087737005518,3.9844831313766433
sh.600848,2024-08-29,2024-08-30,2024-09-13,8.285439654219529,8.40702474350304,1700,14085.2474121732,14291.942063955168,5.0,12.145971031977584,189.5486807499924,0.013457248935944225,10,max_hold,2024-09-13 09:35:00,7.871167671508552,9.113983619641482,-1.0747072238727513,-0.5451242568408973,-0.05429825904801293,-0.4219900010501098,1.8206286103300227,2.7304770435431047,-0.6130403427618248,2.732972635344642,0.8461741074006592,3.5404738227420416
sh.600655,2024-08-30,2024-09-02,2024-09-18,4.986048615040944,4.73797941456,2900,14459.540983618737,13740.140302224,5.0,11.870070151112,-736.2707515458494,-0.05091937236319757,10,stop_loss,2024-09-18 11:15:00,4.736746184288896,5.484653476545039,-1.5151367489870036,-0.12837793470399894,0.33938781306541954,-1.2341128703808735,3.601595902329434,3.408268162044036,-2.4358794067525174,3.403315819254641,-0.9546461986509273,5.381202711623375
sh.601808,2024-09-04,2024-09-05,2024-09-10,13.690995278565406,13.0252714246,900,12321.895750708865,11722.74428214,5.0,10.86137214107,-615.012840709936,-0.049912193152137733,3,stop_loss,2024-09-10 11:20:00,13.006445514637136,15.060094806421947,-1.0621431427565269,0.267277127274368,0.5952613745468387,-0.3037174618145959,2.6251553794800078,2.333065520601774,-1.4353140207986796,2.3292208898015345,0.48830548309593796,4.249652679624843
sh.601857,2024-09-04,2024-09-05,2024-09-09,7.5484961173439995,7.183976371408933,1700,12832.443399484799,12212.759831395186,5.0,11.106379915697593,-635.7899480053102,-0.04954550962841469,2,stop_loss,2024-09-09 09:50:00,7.171071311476799,8.3033457290784,-1.0621431427565269,-0.0736988136269721,-0.15998367673808467,-0.3891296503887512,1.7482918324240253,2.342564660422765,-1.484545524211994,2.3370670183760414,0.23523213918795546,3.3673216724439614
sh.600871,2024-09-06,2024-09-09,2024-09-25,1.755070944,1.813257276,8100,14216.0746464,14687.3839356,5.0,12.343691967800002,453.9655972322001,0.03193325925220348,10,max_hold,2024-09-25 09:35:00,1.6673173968,1.9305780384000002,-0.9739534105069411,-0.6394437067154173,-0.6489323221195884,0.792594997023803,1.4667486697335277,-0.3039483871596307,0.14339930746521043,-0.30067557899339,-0.9530173089410464,1.9616369719034354
sh.601225,2024-09-06,2024-09-09,2024-09-24,20.992873361765326,23.133717350333878,600,12595.724017059196,13880.230410200327,5.0,11.940115205100163,1267.5662779360307,0.10063464999861729,9,take_profit,2024-09-24 13:05:00,19.943229693677058,23.09216069794186,-0.9739534105069411,0.6265721773335289,0.6207596947337891,-0.3847239880205891,1.365441470490733,3.118904377770466,-0.2497280430437116,3.11559572460496,0.3818345441827695,5.261700226277882
sh.603565,2024-09-06,2024-09-09,2024-09-10,6.870099064563899,6.512238214928409,2000,13740.198129127797,13024.476429856819,5.0,11.51223821492841,-732.2339374859075,-0.053291366733176436,1,stop_loss,2024-09-10 09:35:00,6.5265941113357036,7.5571089710202894,-0.9739534105069411,-0.3320871625358979,-0.5101670295673667,-0.016336022548144938,0.34854707320230277,1.456402584804717,-0.4194127861963783,1.4562091500232095,0.05881236909670826,2.2480756282636247
sh.601880,2024-09-09,2024-09-10,2024-09-26,1.20445842,1.3219900025853046,11300,13610.380146,14938.487029213942,5.0,12.469243514606971,1310.6376396993364,0.09629691644464669,10,take_profit,2024-09-26 13:55:00,1.1442354989999999,1.324904262,-0.8634469598963026,0.025753059842123335,-0.14668859416228106,-0.18909515555909448,4.533285612316278,1.4427947173699414,-0.4440477485291708,1.4428997073457945,-0.35579126243841686,4.822953345910816
sh.600029,2024-09-10,2024-09-11,2024-09-27,5.431086,5.98494576060216,2500,13577.714999999998,14962.3644015054,5.0,12.4811822007527,1367.1682193046472,0.10069206926972224,10,take_profit,2024-09-27 09:35:00,5.1595317,5.9741946,-0.9193967617214436,-0.022358866829279744,-0.406521004418872,-0.07811514167862722,2.375189576259587,2.053562697908584,-1.3749909102763938,2.058672025542117,0.6278779274169206,3.068681774869249
sz.002493,2024-09-12,2024-09-13,2024-09-25,8.077493735712,8.901232992782667,1700,13731.7393507104,15132.096087730533,5.0,12.566048043865266,1382.7906889762683,0.10070033035579211,6,take_profit,2024-09-25 09:35:00,7.6736190489264,8.8852431092832,-0.9110683797213043,-0.13525946364167704,-0.0712330030333499,-0.8808804757830875,1.62631078407156,1.91003689845441,-1.1597505543910036,1.913528453760135,-1.3716476075463298,3.6164108502314027
sh.600009,2024-09-18,2024-09-19,2024-09-26,30.044359298655664,32.97610109853658,400,12017.743719462265,13190.440439414633,5.0,11.595220219707317,1156.1014997326597,0.0961995468301011,5,take_profit,2024-09-26 14:05:00,28.542141333722878,33.048795228521236,-0.9121672375180822,-0.6400840405126272,-0.3841509130432802,0.0025751882195733,2.944503046962241,2.217727038756206,-1.3105669712860533,2.226943025347885,-0.977254374680644,3.9891222610431765
sh.600845,2024-09-23,2024-09-24,2024-10-10,27.566180053584,30.357540517352,500,13783.090026791999,15178.770258676,5.0,12.589385129338002,1378.0908467546624,0.09998417220491099,7,take_profit,2024-10-10 10:15:00,26.187871050904796,30.3227980589424,-1.0725220756018476,0.04137012992911015,0.5564941648476384,-1.3856834323942049,1.7365532502793997,1.4595142934229133,0.06998858895397819,1.4420003388793408,-1.100146351137326,4.056720536432718
sh.601398,2024-09-24,2024-09-25,2024-09-30,5.837353027158,5.59504517,2700,15760.853173326599,15106.621958999998,5.0,12.553310979499999,-671.7845253060999,-0.04262361421163253,3,stop_loss,2024-09-30 10:05:00,5.5454853758001,6.4210883298738,-1.0618606994314805,-0.47279385438457555,0.15665659951168584,2.600189528040535,0.030594440314890493,-0.40182556211709614,0.25526096232332374,-0.3939326920218448,-0.34675181185984205,2.24765392126481
sh.688126,2024-09-25,2024-09-26,2024-09-27,14.456120645999997,15.866755259329762,1000,14456.120645999998,15866.755259329762,5.0,12.933377629664882,1392.7012357001008,0.09633990126426928,1,take_profit,2024-09-27 13:05:00,13.733314613699996,15.901732710599997,-0.4962787028835081,-0.6393454048468558,-0.3474726465577318,1.5586371484255435,-0.39623807954519313,-0.4712568683181941,0.4223572908471939,-0.4642511942404564,-2.257190017508779,1.5084462311423938
sz.300979,2024-09-25,2024-09-26,2024-09-30,61.725360250579406,68.02008532977499,200,12345.072050115881,13604.017065954997,5.0,11.8020085329775,1242.1430073061385,0.10061853039524205,2,take_profit,2024-09-30 13:05:00,58.63909223805043,67.89789627563735,-1.9372397303343598,-0.3734056280772368,-0.27005935381283386,1.2646247330264642,-1.0698848623493693,-1.0176891267251809,0.9678463794281922,-1.008826017023584,0.2256039644504127,1.9008390406865268
sh.600377,2024-09-26,2024-09-27,2024-10-08,13.260877285128,14.554879525396798,1200,15913.0527421536,17465.855430476156,5.0,13.732927715238079,1534.069760607319,0.0964032348452839,2,take_profit,2024-10-08 09:35:00,12.5978334208716,14.586965013640802,-3.7844158679065836,-1.1848594285403964,-0.8696877439876979,-1.3524665383914574,-1.1238998968059661,-1.1513199311107065,-1.5924057283562487,-1.1449112349971797,-2.5128624925114647,2.0154453327835498
sh.600803,2024-09-26,2024-09-27,2024-09-30,17.479579134223485,19.185244157155832,900,15731.621220801137,17266.71974144025,5.0,13.633359870720126,1516.4651607683925,0.09639598738642079,1,take_profit,2024-09-30 13:10:00,16.60560017751231,19.227537047645836,-1.8666423396352203,0.04538298983900389,0.13899396441314443,0.011861273767167748,-0.7323940973476359,1.5182334083516025,-1.535922964855766,1.5179289998263865,1.9235141653564318,1.8145959235223188
sh.601857,2024-09-26,2024-09-27,2024-10-08,7.930871877204,8.739658701657639,2000,15861.743754408,17479.31740331528,5.0,13.739658701657639,1598.8339902056207,0.1007981225116691,2,take_profit,2024-10-08 10:15:00,7.5343282833437994,8.7239590649244,-1.578097032782425,-0.26376329091016326,0.9330148398466812,-1.70549348331913,-0.2283625800074689,0.023475405858981238,-0.8213945762632398,0.027814888786804992,-1.1528295993693796,1.5952919483395938
sh.600803,2024-09-27,2024-09-30,2024-10-08,18.40253104971589,20.279213069052258,800,14722.024839772712,16223.370455241806,5.0,13.111685227620903,1483.2339302414734,0.1007493158301363,1,take_profit,2024-10-08 09:40:00,17.482404497230096,20.24278415468748,-1.377110262125458,-0.35257128573133845,1.1390018257790224,-0.9910880692593932,-0.24935358035662208,-0.10406572706394347,0.9620815699001342,-0.09948690006323514,2.11653158010065,0.6673734980505706
sh.601288,2024-09-27,2024-09-30,2024-10-21,4.48536429348,4.621643423212641,3400,15250.238597832,15713.587638922978,5.0,12.85679381946149,445.4922472715168,0.029212149332195993,10,max_hold,2024-10-21 09:35:00,4.261096078806,4.9339007228280005,-3.4370455120355663,-0.1658406627067863,0.6856993337935259,-0.3951383221831313,-0.5536015915184015,-0.3110268243942149,-2.8118890055065244,-0.3057537251203846,0.01739116667806844,1.785779830820597
sh.601298,2024-09-27,2024-09-30,2024-10-08,8.51532158697264,9.346250414170928,1800,15327.578856550752,16823.25074550767,5.0,13.411625372753836,1477.2602635841656,0.09637923101943219,1,take_profit,2024-10-08 09:35:00,8.089555507624008,9.366853745669903,-4.411675012212905,-1.5612328126269028,0.5008792721778078,-0.9117179909622469,1.7571692356211353,-0.8251970667795596,-0.7329233527912363,-0.818699094467703,-1.1901096063339363,3.9927921356820115
sh.601398,2024-09-30,2024-10-08,2024-10-10,6.2205732353739,5.910430747386,2700,16795.547735509528,15958.1630179422,5.0,12.9790815089711,-855.3637990763006,-0.050928008573832936,2,stop_loss,2024-10-10 11:20:00,5.909544573605205,6.84263055891129,-1.4578937981032491,-0.7951790063474069,0.6383628911609693,1.0472683483620489,-0.3091383371864136,0.13891606160192305,-0.9382927742711638,0.14929334526426544,1.0854571089976064,0.8503928908416954
sh.601857,2024-09-30,2024-10-08,2024-10-22,9.371353198900609,8.028970139069136,1800,16868.435758021096,14452.146250324444,5.0,12.226073125162223,-2433.5155808218137,-0.14426444844860675,10,max_hold,2024-10-22 09:35:00,8.902785538955579,10.308488518790671,0.12333437897382439,-0.8188051833595215,0.8523532802515885,-0.14649974065335164,0.9593774051146782,-0.20424873182544404,0.8353237414585439,-0.19227664247268925,0.5810853966497517,0.31127284475508255
sh.601998,2024-09-30,2024-10-08,2024-10-22,6.991929346248,6.338377563921396,2400,16780.6304309952,15212.10615341135,5.0,12.606053076705676,-1586.1303306605546,-0.09452149829429217,10,max_hold,2024-10-22 09:35:00,6.6423328789355995,7.691122280872801,0.12333437353043292,0.022182305600575918,0.8895534173053752,-0.4559544220570953,0.533128785362622,-0.23764623043446917,-0.08403845535142165,-0.22605558359444142,-0.18610167991677296,0.1920494516100547
sh.600025,2024-10-08,2024-10-09,2024-10-11,10.80910659824184,10.287130733152235,1700,18375.48121701113,17488.1222463588,5.0,13.7440611231794,-906.1030317755075,-0.04931043824510195,2,stop_loss,2024-10-11 14:20:00,10.268651268329748,11.890017258066026,-6.3901674001693785,-1.831315730398231,-1.1336986976089187,-1.1289458836805275,-0.3442033994247567,0.365239129960382,-0.5607316852379728,0.3761502481879575,2.195467585675058,3.2530156007231104
sh.600028,2024-10-09,2024-10-10,2024-10-24,6.420076540556399,6.24460083,2400,15408.183697335357,14987.041992,5.0,12.493520996,-438.63522633135574,-0.028467678926178915,10,max_hold,2024-10-24 13:30:00,6.099072713528578,7.062084194612039,-1.5464158553099574,-1.5712581885699861,-1.4758378038191258,0.3357492088408524,-0.30993596766909043,-0.8051180996211436,-1.7522888738781195,-0.7996215438593482,-0.8490931705075672,-0.8527591117278055
sz.300979,2024-10-09,2024-10-10,2024-10-24,64.78097777864477,65.83964358717,200,12956.195555728953,13167.928717434,5.0,11.583964358717001,195.14919734632977,0.015062229996985798,10,max_hold,2024-10-24 09:35:00,61.54192888971253,71.25907555650925,-2.8460778516964114,-1.3247952010008808,-1.858416888224986,-1.4915581180240376,-0.016688372963603405,0.29519164113637064,-0.6829165813465267,0.30328599373032245,1.2044510370094115,0.49922398855995476
sh.600025,2024-10-10,2024-10-11,2024-10-17,10.652736159207599,10.13179363592,1900,20240.19870249444,19250.407908248,5.0,14.625203954124,-1009.4159982005634,-0.04987184231922146,4,stop_loss,2024-10-17 10:45:00,10.12009935124722,11.71800977512836,-2.274152045734082,-1.810853052805095,-1.4245733121123372,-0.46049682802365366,-0.42912808568743616,-0.005993673312483656,0.45245767124904257,0.0019345004474043965,0.49767688100199614,0.263400217774464
sh.603260,2024-10-16,2024-10-17,2024-10-23,51.91717478157457,57.211665422242646,300,15575.152434472371,17163.499626672794,5.0,13.581749813336398,1569.7654423870854,0.10078652192916161,4,take_profit,2024-10-23 10:15:00,49.321316042495845,57.10889225973204,-2.1518661829808527,-1.2514240712599303,-1.0049204036154098,-0.5939863719467361,0.22256557759216564,0.3465727026269645,-1.527711100040535,0.35904079344303647,-0.755538367137038,1.0972318132599765
sh.600025,2024-10-18,2024-10-21,2024-10-30,10.2129442994238,9.680955911785647,1900,19404.59416890522,18393.816232392728,5.0,14.196908116196365,-1029.9748446286867,-0.0530789170679545,7,stop_loss,2024-10-30 09:40:00,9.70229708445261,11.234238729366181,-2.7569139713396313,-1.4442050394537325,-0.9994321515321997,-0.5957357899092934,0.5657403355774843,-0.9461154536470353,0.21993726029850483,-0.9429977480658189,0.5151922393123847,1.5618808155669304
sh.600018,2024-10-21,2024-10-22,2024-11-05,5.9712860184,5.841103585592,2500,14928.215046,14602.75896398,5.0,12.30137948199,-342.7574615019892,-0.022960378079079708,10,max_hold,2024-11-05 10:20:00,5.67272171748,6.5684146202400004,-0.8605188756619581,-0.7591819592612874,0.061275255202826645,0.07069279742043794,-0.8251176902474974,-0.8006659825770289,-1.4634497841962557,-0.7982555612909397,-0.19382978675856247,-0.9679869488631011
sh.601857,2024-10-21,2024-10-22,2024-10-31,8.040198519640294,7.643553203556,1800,14472.357335352528,13758.395766400801,5.0,11.879197883200401,-730.8407668349283,-0.05049908248531202,7,stop_loss,2024-10-31 10:00:00,7.6381885936582785,8.844218371604324,-0.9922548113974354,-0.9405711960728691,-0.28546166446512483,-0.039064453090742274,-0.10154782616065443,-0.6176864827169447,-1.2773899597347602,-0.614640405035058,-0.23922573844437411,-0.5125774255198232
sh.601018,2024-10-22,2024-10-23,2024-11-06,3.5023162306214877,3.6566742484540797,5100,17861.812776169587,18649.038667115805,5.0,14.324519333557902,767.9013716126617,0.04299123393775113,10,max_hold,2024-11-06 09:35:00,3.327200419090413,3.8525478536836366,-0.9635292692321499,-0.6919318356550658,0.27006285216464515,0.19283297078024036,-0.44796445278474745,-0.8814824920003083,-2.2224346824357086,-0.8791742154333135,-0.8097615577669367,-0.8065055239115276
sh.600028,2024-10-23,2024-10-24,2024-10-29,6.295153779,5.991158410853654,2200,13849.338313799999,13180.548503878039,5.0,11.59027425193902,-685.3800841739,-0.049488290967006854,3,stop_loss,2024-10-29 14:30:00,5.980396090049999,6.9246691569,-1.6554173191945336,-1.1345908903935478,0.1673635776586635,0.6253712056525413,-0.7113773358871814,-0.6027817802811435,-1.7164018462958346,-0.6008914137645521,-0.9897452532220945,0.5123784934288835
sh.601088,2024-10-23,2024-10-24,2024-11-07,38.042086498270464,37.616090141247156,300,11412.625949481138,11284.827042374147,5.0,10.642413521187073,-143.44132062817957,-0.012568651707601824,10,max_hold,2024-11-07 10:20:00,36.13998217335694,41.84629514809751,-0.8086358813019106,-0.9333268881718889,0.8727991833392463,-0.02662444051723133,0.49909222272182346,-0.5658400953546713,-1.085603666034331,-0.5634208873405318,-0.05880469375321393,0.01022450618640047
sh.600028,2024-10-28,2024-10-29,2024-11-12,6.0558802698672,5.949048676255201,2600,15745.28870165472,15467.526558263522,5.0,12.733763279131761,-295.49590667032976,-0.0187672587190641,10,max_hold,2024-11-12 14:20:00,5.753086256373839,6.66146829685392,-2.878908494434775,-1.150317775898495,-0.8651645992918202,0.17491720693051907,0.5535554884035032,-0.5970989629161182,-1.584424228793588,-0.5949044304064739,-0.525125072753772,1.8751832958074957
sh.600025,2024-10-29,2024-10-30,2024-11-13,9.79263992915856,9.641508890884321,1900,18606.015865401263,18318.86689268021,5.0,14.159433446340104,-306.308406167393,-0.01646286923451307,10,max_hold,2024-11-13 11:00:00,9.30300793270063,10.771903922074417,-2.4446342361857005,-1.291806918335005,-0.7307552721440578,0.6072257509855138,-0.29012969458253024,-0.5288582735512146,-0.16775666025710878,-0.5267286770043161,-0.32404384499532346,1.8557145219194702
sh.600000,2024-10-31,2024-11-01,2024-11-15,9.542989464389628,9.275872052840327,1400,13360.185250145478,12986.220873976457,5.0,11.493110436988228,-390.45748660600856,-0.02922545453490083,10,max_hold,2024-11-15 09:35:00,9.065839991170145,10.497288410828592,-1.4897700091210204,-0.6551896436241612,-1.1449772802797262,-0.023953522423547362,-0.20806730737655668,-0.21254473196474963,-0.9546283765277942,-0.2105453905285503,-1.5431957959811824,1.2289469076875097
sh.600018,2024-11-04,2024-11-05,2024-11-19,5.7989897380344,5.7869675189712,2600,15077.37331888944,15046.11554932512,5.0,12.523057774662561,-48.78082733898372,-0.003235366420082351,10,max_hold,2024-11-19 10:15:00,5.509040251132681,6.378888711837841,-1.2787612902652659,-0.6827044206278446,-0.20861178881364723,-0.031885927963842625,-0.8394789570672382,-0.162683676858144,-0.5280459578960253,-0.16140641977569337,-0.4218281836505714,0.6178785104906079
sh.601088,2024-11-06,2024-11-07,2024-11-21,37.37484405542626,38.11851997117996,400,14949.937622170504,15247.407988471983,5.0,12.623703994235992,279.8466623072433,0.01871891839148658,10,max_hold,2024-11-21 09:35:00,35.50610185265494,41.11232846096889,-2.016038995080465,-0.766097034214914,0.06849242224225417,-0.31535462655916174,-0.40780016367452826,-0.4164242013170975,-0.8689348674529384,-0.4132967899519673,0.004049933166454095,0.9198635420429813
sh.601658,2024-11-06,2024-11-07,2024-11-21,4.991404059815724,5.06082319708716,3000,14974.212179447173,15182.46959126148,5.0,12.59123479563074,190.66617701867693,0.01273296883560677,10,max_hold,2024-11-21 09:35:00,4.741833856824938,5.490544465797297,-2.1301413955727795,-1.0789127272218775,-0.6537046816335468,-0.12736689872657672,0.5769333436680715,-0.7404549757602432,-0.5830107992668982,-0.7373210484205013,-1.009435292149686,1.4058834470627237
sh.601857,2024-11-11,2024-11-12,2024-11-26,7.631535947129027,7.596195377016,2000,15263.071894258055,15192.390754032,5.0,12.596195377015999,-88.27733560307121,-0.005783720093481,10,max_hold,2024-11-26 14:15:00,7.249959149772575,8.394689541841931,-2.6935791881888744,-1.0766657822949406,-0.5657546118476392,-0.6384462151852113,1.3328384469094254,0.1967387175887692,-1.9901873897471711,0.198855816599727,-0.13152967877733696,1.852244862521311
sh.600000,2024-11-14,2024-11-15,2024-11-29,9.30102725687468,9.198086962250471,1600,14881.643610999487,14716.939139600754,5.0,12.358469569800377,-182.0629409685331,-0.012234061352870489,10,max_hold,2024-11-29 09:35:00,8.835975894030945,10.231129982562148,-1.8287574070571977,-1.1834430255533004,-1.0046994215507614,1.5666239095179457,-0.3467796784069939,0.3363772457938631,0.19974166058353818,0.3410735284606564,0.7213300560242042,1.7643672199795322
sh.601288,2024-11-14,2024-11-15,2024-11-29,4.47594125925,4.593552,3500,15665.794407374999,16077.431999999999,5.0,13.038715999999999,393.59887662499995,0.025124731398216228,10,max_hold,2024-11-29 09:35:00,4.2521441962874995,4.923535385175001,-1.4368710956216,-1.0874120039554263,-0.9620210927897576,2.9736034151463913,1.8029106911400217,0.5313824651098387,0.5101832137834365,0.5356125662025929,0.11564504624033123,3.6777395764116587
sh.603195,2024-11-18,2024-11-19,2024-11-26,50.681806294392,48.23436260934942,300,15204.541888317599,14470.308782804825,5.0,12.235154391402412,-751.4682599041761,-0.04942393302106109,5,stop_loss,2024-11-26 14:05:00,48.1477159796724,55.7499869238312,-0.820282521767619,-0.32585737482408167,-0.29069337669690715,-0.236750528986161,-0.7327607273731955,-0.5232774225146632,0.7081371246705471,-0.520036575183639,-1.0120107150524709,0.5874468712638891
sh.600025,2024-11-20,2024-11-21,2024-12-05,9.43986539556,9.22052012708,1600,15103.784632896,14752.832203328,5.0,12.376416101664,-368.3288456696635,-0.024386526597275488,10,max_hold,2024-12-05 14:05:00,8.967872125782,10.383851935116,-1.3434352272848682,-0.3098228483725282,0.17158075157519478,0.43037954511503507,-0.010229250213736885,-0.11869289103367453,-0.5018164274702615,-0.11410464783728624,0.04777904841003241,1.4479185921524433
sz.002032,2024-11-21,2024-11-22,2024-12-06,49.78549177743402,51.407123978508004,300,14935.647533230205,15422.1371935524,5.0,12.711068596776201,468.7785917254195,0.03138655961734543,10,max_hold,2024-12-06 09:40:00,47.296217188562316,54.76404095517742,-1.5388550452840346,-0.05077032653260044,0.5564526028709827,-1.067362668221324,-0.16679885641108147,-0.7796997822885179,0.8229486169142457,-0.7755805196203702,-0.6621828686160853,1.8463390426072712
sh.600018,2024-11-25,2024-11-26,2024-12-10,5.5191715975968,5.6786760376,2700,14901.76331351136,15332.42530152,5.0,12.666212650759999,412.9957753578805,0.027714557443238374,10,max_hold,2024-12-10 14:20:00,5.243213017716959,6.07108875735648,-0.7921077631655217,-0.08981782039016871,0.7799689402067665,-1.3436772280709632,5.551947180400814,4.1310384888254195,-2.1244481901732217,4.143280336564482,0.2920927395099839,6.075219921375072
sh.601857,2024-11-26,2024-11-27,2024-12-11,7.5708083989079995,7.994001119952,2100,15898.697637706799,16787.4023518992,5.0,13.3937011759496,870.311013016452,0.0547410255134539,10,max_hold,2024-12-11 13:20:00,7.192267978962599,8.3278892387988,-0.5212007844343184,0.3945283957437384,1.0032486829996603,1.9013756043586652,2.4369334727119027,0.41667418364474557,-0.7424746309763434,0.4207998238580827,-1.1231581142557183,3.8027341741676977
sh.600036,2024-11-28,2024-11-29,2024-12-13,35.18526988241711,35.81792144130828,400,14074.107952966844,14327.168576523312,5.0,12.163584288261656,235.89703926820593,0.0167610650747113,10,max_hold,2024-12-13 14:40:00,33.42600638829625,38.70379687065883,-0.6910603562161016,-0.06375605349990508,0.014340486728722164,0.9030801469543875,-0.30102893218398813,0.3334736926964918,0.3749805671391413,0.33798567950549674,-0.0815658124556021,1.710013796451043
sh.601628,2024-11-29,2024-12-02,2024-12-10,41.30809948235289,45.33896200540467,400,16523.239792941156,18135.584802161866,5.0,14.067792401080933,1593.2772168196313,0.09642644159290081,6,take_profit,2024-12-10 09:35:00,39.24269450823524,45.43890943058818,-0.739437433844702,-0.9125410971123741,-1.0278246266538764,-1.3049387413953941,2.1319023943068354,0.36498713451460657,1.393226951146056,0.36781864116284424,-0.6177511437172274,1.6931563455786371
