signal_ts,ic,rank_ic,n
2025-06-19,-0.32019183689450487,-0.20915669681937554,299
2025-06-20,-0.24827199923891474,-0.13733339318982737,299
2025-06-23,-0.20494102559177088,-0.06263473322708807,299
2025-06-24,-0.02608586238546938,0.0677421382236089,299
2025-06-25,-0.05400628259606921,0.0552054948261543,299
2025-06-26,-0.05475938393797022,0.02029943211151265,299
2025-06-27,-0.12007607508161354,-0.056233530111557545,299
2025-06-30,-0.17547774145809353,-0.09296761015465421,299
2025-07-01,-0.22955829364223268,-0.16671724540414357,299
2025-07-02,-0.29065258763820495,-0.24056474602141364,299
2025-07-03,-0.25237184528809287,-0.18911898722812057,299
2025-07-04,-0.25515614272195264,-0.2144908082871316,299
2025-07-07,-0.24068800844554958,-0.22975556104240086,299
2025-07-08,-0.20623943152121277,-0.17484276447217795,299
2025-07-09,-0.23437968747384313,-0.2377809701241274,299
2025-07-10,-0.21543340145850443,-0.19427712060335348,299
2025-07-11,-0.27591586117314826,-0.22907633947610603,299
2025-07-14,-0.24789016554760604,-0.21708154699108886,299
2025-07-15,-0.2808220029283286,-0.25298287356063837,299
2025-07-16,-0.31759362726387746,-0.28822675807508974,300
2025-07-17,-0.2462881285019404,-0.20524761386237622,300
2025-07-18,-0.4032952460659535,-0.3888932099245547,300
2025-07-21,-0.4616720708824368,-0.4577353081700908,300
2025-07-22,-0.4743622162909438,-0.49409171213013475,300
2025-07-23,-0.4744535129371405,-0.4876823075811953,300
2025-07-24,-0.43207597175769286,-0.4177219746886076,300
2025-07-25,-0.44865781413260275,-0.46567006300069996,300
2025-07-28,-0.3987910173056309,-0.40053156146179403,300
2025-07-29,-0.3579928494461401,-0.34697007744530495,300
2025-07-30,-0.3380821837874972,-0.3031255902843365,300
2025-07-31,-0.4041199254108324,-0.41296725519172434,300
2025-08-01,-0.4922561804331299,-0.5276334181490905,300
2025-08-04,-0.4821921641792083,-0.49820430517833486,299
2025-08-05,-0.442603628435561,-0.4307809027855715,299
2025-08-06,-0.40090496411271687,-0.36920607842697134,299
2025-08-07,-0.3523356028679948,-0.30495477093667933,299
2025-08-08,-0.3585014916420505,-0.3318363224170052,299
2025-08-11,-0.3409193639531921,-0.3210316266750466,299
2025-08-12,-0.34766744244163933,-0.3414437386366187,299
2025-08-13,-0.3476078287258503,-0.3217347772352149,298
2025-08-14,-0.4094866257436987,-0.40219052095328717,298
2025-08-15,-0.4021346075423332,-0.3634456844261338,298
2025-08-18,-0.3711539083672652,-0.33047922605553187,299
2025-08-19,-0.43111432888477813,-0.3985750952788364,300
2025-08-20,-0.42858803045667393,-0.38287225413615705,300
2025-08-21,-0.4487629824810365,-0.4101214457938422,300
2025-08-22,-0.3644439963963965,-0.28283869820775787,300
2025-08-25,-0.3825025232337705,-0.3060260669562995,300
2025-08-26,-0.32127724387325,-0.24046044956055065,300
2025-08-27,-0.3823248786251645,-0.34441093789931,300
