signal_ts,ic,rank_ic,n
2025-07-21,0.29449075780016915,0.30284380937565974,300
2025-07-22,0.4660111504656839,0.4685834287047634,300
2025-07-23,0.4486540361262259,0.4276265291836576,300
2025-07-24,0.32542887957471434,0.19388259869554106,300
2025-07-25,0.09629882372900113,-0.04217380193113257,300
2025-07-28,-0.01715433712955566,-0.05096989966555183,300
2025-07-29,-0.1763493289286899,-0.1810251225013611,300
2025-07-30,-0.2026948927532725,-0.22938121534683714,300
2025-07-31,-0.2756314830207942,-0.3325628062534028,300
2025-08-01,0.09210841490051278,0.07735997066634073,300
2025-08-04,0.11870307011902606,0.09663935714125385,299
2025-08-05,0.2927488409044066,0.23935265201678974,299
2025-08-06,0.30843500799680396,0.2652802406231061,299
2025-08-07,0.44469382765210497,0.42856052613858275,299
2025-08-08,0.46110621945960895,0.4685264079369711,299
2025-08-11,0.49479736327717894,0.4865412673116204,299
2025-08-12,0.34992049084001303,0.32966442953020136,299
2025-08-13,0.3345322056229889,0.3655025712218592,298
2025-08-14,0.35741203766081364,0.3563531433388451,298
2025-08-15,0.39874297019358773,0.4210013311268053,298
2025-08-18,0.30132242086162997,0.28238558057058205,299
2025-08-19,0.4310127264094309,0.44101645573839704,300
2025-08-20,0.372195621729764,0.33887932088134315,300
2025-08-21,0.3830881441083527,0.3843309370104112,300
2025-08-22,0.3886004696744306,0.41014722385804286,300
2025-08-25,0.42286086316905114,0.45183879820886896,300
2025-08-26,0.2482763341601493,0.18246158290647674,300
2025-08-27,0.22833828855168184,0.13433704818942432,300
2025-08-28,-0.10029380910007116,-0.22143046033844815,300
2025-08-29,-0.10374090480816173,-0.17586462071800799,300
2025-09-01,-0.20320389098079947,-0.30266301542052926,299
2025-09-02,-0.07598874699125316,-0.1633750084173195,299
2025-09-03,-0.11197065709021037,-0.20436443626405693,299
2025-09-04,0.4721537481076361,0.5128827635743306,299
2025-09-05,0.3539656102018579,0.32334941976611076,299
2025-09-08,0.4084586047574705,0.34803304078471864,299
2025-09-09,0.46674839953398545,0.4212846809408994,300
2025-09-10,0.4701531778238785,0.4221846909410104,300
2025-09-11,0.40069747197240896,0.35591995466616294,300
2025-09-12,0.29482325276967586,0.21931843687152078,300
2025-09-15,0.33131057691557536,0.23218791319903553,300
2025-09-16,0.20078040701796618,0.0455142834920388,300
2025-09-17,0.36546903680766596,0.3057838420426893,300
2025-09-18,0.36333673197991745,0.2925383615373504,300
2025-09-19,0.29663335979937006,0.2199686663185146,300
2025-09-22,0.30448689890228153,0.30586873187479857,300
2025-09-23,0.3705996482440156,0.36803831153679484,300
2025-09-24,0.030606000899311894,-0.059094878831987024,300
2025-09-25,-0.23228699627881622,-0.2835947066078512,300
2025-09-26,-0.08722795062555898,-0.17583084256491738,300
2025-09-29,-0.5704268933045022,-0.5615324614717941,300
2025-09-30,-0.5934483861351896,-0.5774224158046201,300
2025-10-09,-0.5983334218390015,-0.6135974844164934,300
2025-10-10,-0.46695807980998766,-0.5018495761064011,300
2025-10-13,-0.5436587847247655,-0.5851096123290258,300
2025-10-14,-0.0359794061981283,-0.17575439727108078,300
2025-10-15,-0.35905499486135045,-0.44748586095401055,300
2025-10-16,0.05070823647812904,-0.056062400693341036,300
2025-10-17,0.3347918161191272,0.26649140546006067,300
2025-10-20,0.304803453280943,0.2345652729474772,300
2025-10-21,0.42272627545599367,0.42661185124279155,300
2025-10-22,0.39338475850510846,0.40797608862320683,300
2025-10-23,0.2031046134619791,0.1526483627595862,300
2025-10-24,-0.22809740982476825,-0.3054562828475872,300
2025-10-27,-0.16669093726997228,-0.2646873854153935,300
2025-10-28,-0.4478369544141612,-0.48133557039522656,300
2025-10-29,-0.3237766534415028,-0.4111223458038422,300
2025-10-30,-0.24148643743770273,-0.3726796964410716,300
2025-10-31,0.03516619815579011,-0.06969944110490117,300
2025-11-03,-0.0800694749278014,-0.13474594162157358,300
2025-11-04,-0.1197739875598191,-0.16475027500305559,300
2025-11-05,-0.2635422895362474,-0.2728599206657852,300
2025-11-06,-0.29895009811545575,-0.2993095478838654,300
2025-11-07,-0.34935273981129183,-0.37522594695496614,300
2025-11-10,-0.29858422497597525,-0.3250205002277803,300
2025-11-11,0.04241563001659712,0.015589062100690006,300
2025-11-12,-0.08575406660190965,-0.09994377715307948,300
2025-11-13,-0.4304578083258804,-0.4150281669796331,300
2025-11-14,-0.4659033241631031,-0.4440329336992633,300
2025-11-17,-0.3095947882644563,-0.2574450827231413,300
2025-11-18,-0.26008794838892657,-0.24223335814842384,300
2025-11-19,0.06318563151582848,0.08502138912654585,300
2025-11-20,0.3016006015273002,0.2898430558191282,298
2025-11-21,0.4244412958487629,0.43931877868265373,298
2025-11-24,0.20815547333573098,0.19402097108545896,298
2025-11-25,0.12065721084215614,0.0766918131960443,298
2025-11-26,-0.19540233473646426,-0.2460716341661775,298
2025-11-27,-0.05711669036386904,-0.11402412715514554,298
2025-11-28,-0.05033377799860357,-0.09001623153942966,298
2025-12-01,0.138143939658411,0.08045551698892814,298
2025-12-02,0.13362504631007038,0.07609188788062438,298
2025-12-03,0.3314681461063439,0.28821287327269235,298
2025-12-04,0.23227358553264274,0.191749598519368,298
2025-12-05,0.1965596581882132,0.19152604358323644,298
2025-12-08,-0.14927122055162922,-0.14380046565631624,298
2025-12-09,-0.03388957214076468,-0.038854346703777694,298
2025-12-10,-0.1424644211227574,-0.16530119039602553,298
2025-12-11,-0.12072608490682614,-0.17201719718498246,297
2025-12-12,0.019976220233935357,0.017932361892093435,297
2025-12-15,0.2883741352510682,0.263501604105631,297
2025-12-16,0.31524415287776597,0.28967848263150275,297
2025-12-17,0.30063370431536207,0.29878047663282564,297
2025-12-18,0.41685979740277684,0.4634809544117977,299
2025-12-19,0.29449487677012304,0.29427128459518304,299
2025-12-22,0.2340490371332534,0.22907284331270325,298
2025-12-23,0.19665099894857646,0.16437069398843546,298
