signal_date,code,entry_date,exit_date,entry_price,exit_price,pred_prob_up,future_ret_ref,gross_trade_ret,net_trade_ret
2025-08-29,sh.601998,2025-09-01,2025-09-08,7.687793209471925,7.6544538796642785,0.5607361051685562,-0.004336657984968406,-0.004336657984968406,-0.004933876824525507
2025-08-29,sh.601988,2025-09-01,2025-09-08,5.4329833939367465,5.403226463637586,0.5607361051685562,-0.005477088395551499,-0.005477088395551499,-0.006073623182078158
2025-08-29,sh.600886,2025-09-01,2025-09-08,14.279132556903301,14.264703644862669,0.5607361051685562,-0.0010104893966164097,-0.0010104893966164097,-0.0016097033387956206
2025-08-29,sh.601985,2025-09-01,2025-09-08,8.829829446454898,8.76998592535224,0.5607361051685562,-0.006777426615831028,-0.006777426615831028,-0.007373181433416254
2025-08-29,sh.600893,2025-09-01,2025-09-08,39.66036535599843,37.660141892553085,0.5607361051685562,-0.05043381334216002,-0.05043381334216002,-0.05100338218350231
2025-08-29,sh.601939,2025-09-01,2025-09-08,8.858726698778934,8.836357995691529,0.5607361051685562,-0.0025250472047507744,-0.0025250472047507744,-0.003123352684783809
2025-08-29,sh.601919,2025-09-01,2025-09-08,14.621280513730873,14.600674993935657,0.5607361051685562,-0.0014092828447456185,-0.0014092828447456185,-0.0020082575826172455
2025-08-29,sh.600938,2025-09-01,2025-09-08,25.034716963767785,25.083550491429328,0.5607361051685562,0.001950632305179223,0.001950632305179223,0.0013496422228209681
2025-08-29,sh.601838,2025-09-01,2025-09-08,18.36731277116534,18.16354261187146,0.5607361051685562,-0.011094173754952585,-0.011094173754952585,-0.011687339301035826
2025-08-29,sh.601825,2025-09-01,2025-09-08,8.506465304750172,8.491143633504462,0.5607361051685562,-0.0018011795378924944,-0.0018011795378924944,-0.0023999192082685417
2025-08-29,sh.601816,2025-09-01,2025-09-08,5.224374632839247,5.249631409557473,0.5607361051685562,0.004834411483139567,0.004834411483139567,0.004231691652199165
2025-08-29,sh.601021,2025-09-01,2025-09-08,52.5335866206806,52.85386073851909,0.5607361051685562,0.006096559143201619,0.006096559143201619,0.0054930822507834876
2025-08-29,sh.601111,2025-09-01,2025-09-08,7.488847058412603,7.549737498587352,0.5607361051685562,0.008130816359153803,0.008130816359153803,0.007526119278462584
2025-08-29,sz.000999,2025-09-01,2025-09-08,29.87958994656397,29.090165170060995,0.5607361051685562,-0.026420201144518374,-0.026420201144518374,-0.027004173832025247
2025-09-05,sh.688256,2025-09-08,2025-09-15,1227.6571542785707,1440.727247495278,0.8330687710300291,0.1735583036958852,0.1735583036958852,0.1728543798908091
2025-09-05,sh.601698,2025-09-08,2025-09-15,21.742493065817705,21.794346718234557,0.8330687710300291,0.0023848991124837404,0.0023848991124837404,0.001783648548185468
2025-09-05,sh.603893,2025-09-08,2025-09-15,203.7385934582407,211.27183175934587,0.8330687710300291,0.036975018690546646,0.036975018690546646,0.036353020278855785
2025-09-05,sh.688041,2025-09-08,2025-09-15,179.80570969629488,230.47108336082357,0.8330687710300291,0.281778447136662,0.281778447136662,0.2810096107193052
2025-09-05,sz.300316,2025-09-08,2025-09-15,35.02980720218534,35.75879134248125,0.8071436722583603,0.02081039544657881,0.02081039544657881,0.020198092900074904
2025-09-05,sz.000617,2025-09-08,2025-09-15,10.691749045527677,11.066600025864178,0.6977651260523005,0.03505983714537941,0.03505983714537941,0.03443898749798646
2025-09-05,sz.302132,2025-09-08,2025-09-15,82.26697313294468,82.12298046222796,0.6977651260523005,-0.0017503095742325003,-0.0017503095742325003,-0.002349079757433037
2025-09-05,sz.002625,2025-09-08,2025-09-15,48.89682864978474,46.40374438888718,0.6977651260523005,-0.05098662489452632,-0.05098662489452632,-0.051555862148413345
2025-09-05,sz.300394,2025-09-08,2025-09-15,173.43391352686706,182.39213328612576,0.6447253730152879,0.051652064910995055,0.051652064910995055,0.05102126291264808
2025-09-05,sh.600941,2025-09-08,2025-09-15,107.02424001861812,107.93251007802341,0.5607361051685562,0.00848658265871638,0.00848658265871638,0.007881672182264099
2025-09-05,sh.601006,2025-09-08,2025-09-15,6.05183868880227,6.010203434877273,0.5607361051685562,-0.006879769284503401,-0.006879769284503401,-0.0074754627149034025
